,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,name,price,mile_age,make,model,year,fuel,power,car_body_style,vehicle_condition,color,transmission,engine_size,description,linkofproduct
1098,,,,polo 6 basique,0 DT,240,Volkswagen,Polo,2006,Essence,4,Berline,Avec kilométrage,Gris,Manuelle,1.2,à vendre polo 6 modèle 2006 basique .. voiture propre robuste et économique intérieur propre avec peinture origine.,https://www.tayara.tn/listings/voitures-9/348aa947-7db9-4ffb-ac10-af170c07a838/polo-6-basique
1099,,,,Polo 7 premier main,0 DT,145000,Volkswagen,Polo,2011,Essence,5,Compacte,Nouveau,Gris,Manuelle,1.2,Volswagen polo 7 premier main tout options kol chay en marche,https://www.tayara.tn/listings/voitures-9/f7a95dca-e551-4d02-aef3-b466cdebc61f/polo-7-premier-main-
1100,,,,Polo6R,25 500 DT,210158,Volkswagen,Polo,2010,Essence,0,Manuelle,1.2,Gris,,,,https://www.tayara.tn/listings/voitures-9/9a881fe2-1e5e-4339-82d2-69b7441f28ad/polo6r
1101,,,,Vw polo 7,29 000 DT,180000,Volkswagen,Polo,2013,Essence,5,Berline,Manuelle,Marron,1.2,,Tt option,https://www.tayara.tn/listings/voitures-9/66990948-4c6b-4666-8dd8-c0ee102f80e8/vw-polo-7
1102,,,,,,,,,,,,,,,,,,https://www.tayara.tn/listings/voitures-9/f0ab52f3-319c-4cbe-9a5c-77a56a64dbb9/peugeot-208-active-plus-1-%C3%A8re-main
1103,,,,vento,13 500 DT,280,Volkswagen,Vento,1995,Diesel,6,Compacte,Nouveau,Bleu,Manuelle,1.9,a vendre vento diesel model 1995. karhba ndhifa yesser. déjà 4vitre électrique. direction assistée. fermeture centrale doregine. dispo à kelibia,https://www.tayara.tn/listings/voitures-9/c583fecb-2698-4621-bb0a-13336a776b25/vento
1104,,,,Cach moteur golf 6 1.4 100d fix TL 55738660,100 DT,200,Volkswagen,Golf 6,2012,Essence,5,Berline,Nouveau,Bleu,Manuelle,1.4,Cach moteur golf 6 1.4 100d fix TL 55738660,https://www.tayara.tn/listings/voitures-9/1d6ee43d-66b7-4926-8a76-6c98e5cb8ea3/cach-moteur-golf-6-1-4-100d-fix-tl-55738660
1105,,,,Coccinelle New beetle,0 DT,200,Volkswagen,Beetle,2001,Diesel,5,Compacte,Avec kilométrage,Bleu,Manuelle,1.9,À vendre une très belle coccinelle New beetle,https://www.tayara.tn/listings/voitures-9/45c9f553-adfa-461f-aded-64d3f9358459/coccinelle-new-beetle-
1106,,,,Grand i10,32 800 DT,77000,Hyundai,Grand i10,2017,Essence,5,Berline,Nouveau,Noir,Manuelle,1.2,Grand i10 Essence 5 CV,https://www.tayara.tn/listings/voitures-9/5cda9800-fb38-4667-8ed7-6fe54b41ba33/grand-i10
1107,,,,Kia rio Berlin,0 DT,63000,Kia,Rio,2018,Essence,5,Berline,Nouveau,Bleu,Manuelle,1.2,🎌Kia rio Excellente très bonne état🎌,https://www.tayara.tn/listings/voitures-9/d8d28a75-b501-44b2-8453-9a376b44e77f/kia-rio-berlin
1108,,,,106,0 DT,380,Peugeot,106,1996,Essence,4,Nouveau,Manuelle,Bleu,1.2,,,https://www.tayara.tn/listings/voitures-9/0f26d0f6-999b-4cbf-b772-38d39a970828/106-
1109,,,,Kia Sportage éco dynamique ttoption,79 500 DT,120000,Kia,Sportage,2015,Diesel,6,Berline,Nouveau,Blanc,Manuelle,1.7,Kia Sportage éco dynamique ttoption,https://www.tayara.tn/listings/voitures-9/5742a2a7-195e-49f4-b4c7-7057ed16968c/kia-sportage-%C3%A9co-dynamique-ttoption
1110,,,,,,,,,,,,,,,,,,https://www.tayara.tn/listings/voitures-9/e85c4659-de0b-406b-943b-5541081c67f7/golf-5-tout-opetion
1111,,,,,,,,,,,,,,,,,,https://www.tayara.tn/listings/voitures-9/c6c712d4-6782-485b-a00d-255fa9e96904/renault-symbol
1112,,,,CADDY SDI,0 DT,280,Volkswagen,Caddy,2009,Diesel,8,Utilitaire,Avec kilométrage,Blanc,Manuelle,1.9,caddy sdi sans option sans turbo avec regulateur vitesse et systemme d'alarme,https://www.tayara.tn/listings/voitures-9/c17d68c7-09c8-49c4-ae92-74c8e275a01c/caddy-sdi
1113,,,,polo 6 Essence 4 ch tout opstion vit elektrik assister climatiser model 2008,17 600 DT,200,Volkswagen,Polo,2008,Essence,4,1.2,,Manuelle,,,Essence,https://www.tayara.tn/listings/voitures-9/8d419eae-85a2-4a91-baf9-625453f06833/polo-6-essence-4-ch-tout-opstion-vit-elektrik-assister-climatiser-model-2008
1114,,,,🇩🇪 LAND ROVER DEFENDER🇩🇪,0 DT,100,Land Rover,Defender,2011,Diesel,8,4 x 4,Avec kilométrage,Noir,Manuelle,2.4,🇩🇪 LAND ROVER DEFENDER🇩🇪,https://www.tayara.tn/listings/voitures-9/7231eee2-e247-44b0-a17e-275d788ba990/%F0%9F%87%A9%F0%9F%87%AA-land-rover-defender%F0%9F%87%A9%F0%9F%87%AA
1115,,,,🇯🇵🇯🇵🇯🇵 TOYOTA LAND CRUISER 🇯🇵🇯🇵,0 DT,100,Toyota,Land Cruiser,2010,Diesel,11,4 x 4,Avec kilométrage,Gris,Manuelle,3.0,🇯🇵🇯🇵🇯🇵 TOYOTA LAND CRUISER 🇯🇵🇯🇵,https://www.tayara.tn/listings/voitures-9/5f255065-bed6-4da9-a08f-0d54343e6ef8/%F0%9F%87%AF%F0%9F%87%B5%F0%9F%87%AF%F0%9F%87%B5%F0%9F%87%AF%F0%9F%87%B5-toyota-land-cruiser-%F0%9F%87%AF%F0%9F%87%B5%F0%9F%87%AF%F0%9F%87%B5
1116,,,,🇩🇪 LAND ROVER DISCOVERY 🇩🇪,0 DT,90,Land Rover,Range Rover,2016,Diesel,11,4 x 4,Avec kilométrage,Gris,Automatique,2.2,🇩🇪 LAND ROVER DISCOVERY 🇩🇪,https://www.tayara.tn/listings/voitures-9/77dd958d-a48a-4581-a4df-7a9341394929/%F0%9F%87%A9%F0%9F%87%AA-land-rover-discovery-%F0%9F%87%A9%F0%9F%87%AA
1117,,,,🇲🇫🇲🇫NISSAN QASHQAI TEKNA 🇲🇫🇫🇷,0 DT,70,Nissan,Qashqai,2016,Essence,7,Monospace,Avec kilométrage,Noir,Automatique,1.6,🇲🇫🇲🇫NISSAN QASHQAI TEKNA 🇲🇫🇫🇷,https://www.tayara.tn/listings/voitures-9/5ab4fe8a-d14b-4a88-8b8a-c119b0dc75a2/%F0%9F%87%B2%F0%9F%87%AB%F0%9F%87%B2%F0%9F%87%ABnissan-qashqai-tekna-%F0%9F%87%B2%F0%9F%87%AB%F0%9F%87%AB%F0%9F%87%B7
1118,,,,🇩🇪 MERCEDES C 180 blueefficiency 🇩🇪,0 DT,107,Mercedes-Benz,Classe C,2011,Essence,9,Berline,Avec kilométrage,Noir,Automatique,1.8,🇩🇪 MERCEDES C 180 blueefficiency 🇩🇪,https://www.tayara.tn/listings/voitures-9/1609d48f-db5c-4bf6-86d6-d956571f99ec/%F0%9F%87%A9%F0%9F%87%AA-mercedes-c-180-blueefficiency-%F0%9F%87%A9%F0%9F%87%AA
1119,,,,🇩🇪 UNE SUPERBE MERCEDES C 180 🇩🇪,0 DT,106,Mercedes-Benz,Classe C,2014,Essence,8,Berline,Avec kilométrage,Gris,Automatique,1.8,🇩🇪 UNE SUPERBE MERCEDES C 180 🇩🇪,https://www.tayara.tn/listings/voitures-9/590905b9-6f7e-469f-ba5a-a3609936d298/%F0%9F%87%A9%F0%9F%87%AA-une-superbe-mercedes-c-180-%F0%9F%87%A9%F0%9F%87%AA
1120,,,,🇲🇫🇲🇫 PEUGEOT 308 SW HDI 🇲🇫🇲🇫,0 DT,150,Peugeot,308,2011,Diesel,8,Berline,Avec kilométrage,Doré,Automatique,2.0,🇲🇫🇲🇫 PEUGEOT 308 SW HDI 🇲🇫🇲🇫,https://www.tayara.tn/listings/voitures-9/ff74aaf3-6f4d-46e6-9671-2a3fa0771e31/%F0%9F%87%B2%F0%9F%87%AB%F0%9F%87%B2%F0%9F%87%AB-peugeot-308-sw-hdi-%F0%9F%87%B2%F0%9F%87%AB%F0%9F%87%B2%F0%9F%87%AB
1121,,,,🇯🇵🇯🇵🇯🇵HYUNDAI GRAND I10 🇯🇵🇯🇵🇯🇵,0 DT,14,Hyundai,Grand i10,2017,Essence,5,Compacte,Nouveau,Marron,Manuelle,1.2,🇯🇵🇯🇵🇯🇵HYUNDAI GRAND I10 🇯🇵🇯🇵🇯🇵,https://www.tayara.tn/listings/voitures-9/d0ac6fb6-1eff-40ae-8108-3fe66e37f1bf/%F0%9F%87%AF%F0%9F%87%B5%F0%9F%87%AF%F0%9F%87%B5%F0%9F%87%AF%F0%9F%87%B5hyundai-grand-i10-%F0%9F%87%AF%F0%9F%87%B5%F0%9F%87%AF%F0%9F%87%B5%F0%9F%87%AF%F0%9F%87%B5
1122,,,,🇲🇫 RENAULT MEGANE 3 TOMTOM 🇲🇫,0 DT,200,Renault,Megane,2012,Diesel,6,Compacte,Avec kilométrage,Gris,Automatique,1.6,🇲🇫 RENAULT MEGANE 3 TOMTOM 🇲🇫,https://www.tayara.tn/listings/voitures-9/95e8f3a8-81ec-4cd6-9018-7eb64f776035/%F0%9F%87%B2%F0%9F%87%AB-renault-megane-3-tomtom-%F0%9F%87%B2%F0%9F%87%AB
1123,,,,🇩🇪 MERCEDES BENZ E 200 CDI W212 🇩🇪,0 DT,153,Mercedes-Benz,Classe E,2010,Diesel,8,Berline,Avec kilométrage,Noir,Automatique,2.0,🇩🇪 MERCEDES BENZ E 200 CDI W212 🇩🇪,https://www.tayara.tn/listings/voitures-9/bf8c2934-cb27-425d-af84-c32f6db388d5/%F0%9F%87%A9%F0%9F%87%AA-mercedes-benz-e-200-cdi-w212-%F0%9F%87%A9%F0%9F%87%AA
1124,,,,Nissan juke,42 000 DT,100,Nissan,Juke,2012,Diesel,6,4 x 4,Nouveau,Blanc,Manuelle,1.5,"À vendre une très belle Nissan juke en très bon état, premiére main, année 2012 , 100.000km , 6cv diesel, importé",https://www.tayara.tn/listings/voitures-9/3d6fd09c-0261-47d5-b9a0-62d3c9269501/nissan-juke
1125,,,,GOLF 2019 JOIN LINE,91 000 DT,31000,Volkswagen,Golf 7,2019,Essence,5,Berline,Nouveau,Blanc,Manuelle,<1.0,"la nouvelle golf 7 (pré golf 8) importée de l'almagne,",https://www.tayara.tn/listings/voitures-9/6030e375-8ec9-4e7c-8cd2-b2ba516c3486/golf-2019-join-line
1126,,,,🚘Golf 6 1.4 style plus 🚘,0 DT,211797,Volkswagen,Golf 6,2011,Essence,5,Berline,Nouveau,Gris,Manuelle,1.4,🚘Golf 6 1.4 style plus 🚘,https://www.tayara.tn/listings/voitures-9/dd578054-8f52-4f4c-8979-3e877b60e6a2/%F0%9F%9A%98golf-6-1-4-style-plus-%F0%9F%9A%98-
1127,,,,mahindra kuv 100 k8 neuve phase 2 14000km,34 500 DT,14000,Mahindra,Hover,2019,Essence,5,Compacte,Avec kilométrage,Noir,Manuelle,1.2,"toutes options : abs+esp+hdc+double airbags ,écran tactile 7 pouces+gps , aide au demarrage en cote , feux a led , anti brouillard avant et arriere , clé intelligente , bouton start, radar de recul , jantes alu biton 15 pouces ,rétro rabattables , 4 vitres electriques , bluetooth ...",https://www.tayara.tn/listings/voitures-9/9879fcb7-f542-4fd6-8177-1f0029bdd693/mahindra-kuv-100-k8-neuve-phase-2-14000km
1128,,,,PRADO land cruiser,0 DT,1998,Toyota,Prado,1998,Diesel,12,4 x 4,Avec kilométrage,Vert,Manuelle,3.0,Model européenne,https://www.tayara.tn/listings/voitures-9/c47e3e35-82a1-4654-8357-6b9e91c624f7/prado-land-cruiser-
1129,,,,🚦 Location Voiture 🚗,0 DT,0,Hyundai,I 20,2020,Essence,5,Autres,Nouveau,Blanc,Manuelle,1.4,🚦Location De Voiture 🚗 chez Jdidi . Soyez bienvenue avec des prix raisonnables bienvenue .,https://www.tayara.tn/listings/voitures-9/1529615c-0b8d-491c-9e5d-77604b2ca374/%F0%9F%9A%A6-location-voiture-%F0%9F%9A%97
1130,,,,🚘Seat Leon🚘,0 DT,126036,Seat,Leon,2016,Essence,6,Berline,Nouveau,Blanc,Manuelle,1.2,🚘Seat Leon🚘,https://www.tayara.tn/listings/voitures-9/5c4cff67-3220-4279-87fb-1d2e0465538d/%F0%9F%9A%98seat-leon%F0%9F%9A%98
1131,,,,BMW 116i Pack M///,29 551 553 DT,126000,BMW,Serie 1,2010,Essence,7,Compacte,Avec kilométrage,Noir,Manuelle,1.6,BMW 116i Pack M///,https://www.tayara.tn/listings/voitures-9/0d3e0fec-d79e-47f4-836d-9c71a72f0dd1/bmw-116i-pack-m-
1132,,,,BMW 420i GRANDCOUPE KIT M///,29 551 553 DT,133000,BMW,Serie 4,2015,Essence,10,Berline,Avec kilométrage,Bleu,Automatique,2.0,BMW 420i GRANDCOUPE KIT M///,https://www.tayara.tn/listings/voitures-9/a9095373-54c5-4b4f-af65-6ffe98b3b658/bmw-420i-grandcoupe-kit-m-
1133,,,,À VENDRE PEUGEOT 208 Allure 1.2L 1ère main kit GT d’origine,33 500 DT,86000,Peugeot,208,2013,Essence,5,Compacte,Avec kilométrage,Autre,Manuelle,1.2,-grand écran,https://www.tayara.tn/listings/voitures-9/1b1fe31c-e275-4f45-8ee6-287cfefa5e52/%C3%A0-vendre-peugeot-208-allure-1-2l-1%C3%A8re-main-kit-gt-d%E2%80%99origine
1134,,,,LAND ROVER DISCOVERY SPORT,29 551 553 DT,90000,Land Rover,Range Rover Evoque,2016,Diesel,9,4 x 4,Avec kilométrage,Noir,Automatique,2.2,LAND ROVER DISCOVERY SPORT,https://www.tayara.tn/listings/voitures-9/44eb6b26-c3b1-4d47-9782-304ecd5d493b/land-rover-discovery-sport
1135,,,,UNIQUE BMW X5 4.6is M/// 347cv/din,29 551 553 DT,110000,BMW,X5,2003,Essence,27,4 x 4,Avec kilométrage,Noir,Automatique,>4.0,UNIQUE BMW X5 4.6is M/// 347cv/din,https://www.tayara.tn/listings/voitures-9/ca2c23aa-545f-4a7b-93fc-b247edfb4a8b/unique-bmw-x5-4-6is-m-347cv-din
1136,,,,JAGUAR X-TYPE 2.0D,33 000 DT,170000,Jaguar,X-Type,2005,Diesel,7,Berline,Avec kilométrage,Noir,Manuelle,2.0,JAGUAR X-TYPE 2.0D,https://www.tayara.tn/listings/voitures-9/623e587f-2088-4514-bf6c-f66cf2ab39c4/jaguar-x-type-2-0d
1137,,,,laguna 1.9,0 DT,290,Renault,Laguna,1999,Diesel,6,Compacte,Nouveau,Gris,Manuelle,1.9,ma belle lagouna break mouter 1.9 turbo premier main tt option tt en marche cluma glass airbag central assité en tres bonne etat,https://www.tayara.tn/listings/voitures-9/75431907-daf4-415d-877a-ba2dc29c8a13/laguna-1-9
1138,,,,MINI ONE,29 551 553 DT,90000,mini,One,2016,Essence,5,Compacte,Avec kilométrage,Gris,Manuelle,1.4,MINI ONE,https://www.tayara.tn/listings/voitures-9/0fcde022-dad9-4623-9f92-c115eea8ad5e/mini-one
1139,,,,🚘Suzuki SPRESSO🚘,0 DT,0,Suzuki,Celerio,2020,Essence,4,Berline,Nouveau,Rouge,Manuelle,<1.0,🚘Suzuki SPRESSO🚘,https://www.tayara.tn/listings/voitures-9/7e9be0ee-60fb-46ba-8fe1-7189e03b018d/%F0%9F%9A%98suzuki-spresso%F0%9F%9A%98
1140,,,,Fiat Panda Très Bonne Etat,0 DT,125000,Fiat,Panda,2009,Essence,4,Compacte,Avec kilométrage,Blanc,Manuelle,1.1,"A vendre une Fiat Panda de ma femme en très bonne état (fin 2009),",https://www.tayara.tn/listings/voitures-9/462125a6-8cfe-4dbb-a9a9-d5e91ed978db/fiat-panda-tr%C3%A8s-bonne-etat
1141,,,,polo 6,0 DT,224,Volkswagen,Polo,2006,Essence,5,Avec kilométrage,Manuelle,Gris,1.2,,,https://www.tayara.tn/listings/voitures-9/734fa674-8453-4681-ba9a-421aa8b6dd2f/polo-6
1142,,,,AMG essence bva,0 DT,84,Mercedes-Benz,Classe A,2014,Essence,6,1.6,,Automatique,,,A Vendre MERCEDES CLASS A180 KIT AMG pack night full 2014 importé de l'Allemagne depuis 2015,https://www.tayara.tn/listings/voitures-9/74647fc7-c81d-4559-85e5-6ab78749546a/amg-essence-bva
1143,,,,fiat tupo,36 500 DT,85000,Fiat,Tipo,2018,Essence,6,Berline,Nouveau,Gris,Manuelle,1.4,jdida tout march,https://www.tayara.tn/listings/voitures-9/8431e4e6-2d5d-4e69-9d4c-f40662188330/fiat-tupo
1144,,,,Clio chepie vent et échange,0 DT,300,Renault,Clio,1998,Essence,4,Berline,Nouveau,Bleu,Manuelle,<1.0,Clio,https://www.tayara.tn/listings/voitures-9/95dacbb3-46f6-47fe-9bbe-6e5f5c527ea8/clio-chepie-vent-et-%C3%A9change
1145,,,,e220 elegance av ou ech,31 DT,192,Mercedes-Benz,220,2003,Diesel,9,Compacte,Avec kilométrage,Bleu,Automatique,1.8,tts options,https://www.tayara.tn/listings/voitures-9/1bbd2d5d-d736-49a6-a2af-e20da1514e1e/e220-elegance-av-ou-ech
1146,,,,a ne pas rater,7 900 DT,3,Opel,Corsa,1998,Essence,4,Compacte,Avec kilométrage,Noir,Manuelle,3.0,Opel corsa,https://www.tayara.tn/listings/voitures-9/29ab63d7-256b-4baa-a2bd-eef0f46572d7/a-ne-pas-rater
1147,,,,JEEP COMPASS LIMITED 4X4 2L CRD,38 000 DT,250000,Jeep,Compass,2008,Diesel,9,Nouveau,Manuelle,Autres,2.0,,Jeep compass Limited 4x4 2l CRD 2008 en très bon état.,https://www.tayara.tn/listings/voitures-9/c8c907ec-8dcb-4cb5-a717-f7e1f4228571/jeep-compass-limited-4x4-2l-crd
1148,,,,508 essence business line,36 000 DT,166000,Peugeot,508,2011,Essence,9,Berline,Avec kilométrage,Autre,Manuelle,1.6,508 essence 1.6 business line,https://www.tayara.tn/listings/voitures-9/27de7e6b-4daf-48b5-b6e1-f70f31991c83/508-essence-business-line
1149,,,,Kia rio 1ère main etat origine gamme lux,39 800 DT,80000,Kia,Rio,2017,Essence,5,Compacte,Nouveau,Gris,Manuelle,1.4,C est une voiture a l état d origine toutes options gamme lux,https://www.tayara.tn/listings/voitures-9/dfb17626-f040-41cd-a8e2-d4722c7fa86b/kia-rio-1%C3%A8re-main-etat-origine-gamme-lux
1150,,,,I10 neuf 30mklm 1ère main,35 500 DT,30,Hyundai,Grand i10,2016,Essence,5,Compacte,Nouveau,Blanc,Manuelle,1.2,État comme dans l'emballage,https://www.tayara.tn/listings/voitures-9/15882c0d-6689-4932-a396-52bf83ab4060/i10-neuf-30mklm-1%C3%A8re-main
1151,,,,Moteur isuzu 3l,0 DT,0,Isuzu,D-MAX,2007,Diesel,10,Autres,Nouveau,Autre,Manuelle,3.0,Moteur isuzu 3l ( 4×2) (4×4) avec garantie,https://www.tayara.tn/listings/voitures-9/23aad500-aa15-405b-ab34-c5d1d74aa2c8/moteur-isuzu-3l
1152,,,,Moteur mitsubishi,0 DT,0,Mitsubishi,L200,2005,Diesel,10,Autres,Automatique,Orange,2.5,,Moteur mitsubishi turbo avec garantie 15 jours,https://www.tayara.tn/listings/voitures-9/c32fc90b-8e41-4170-9915-b71e5142be45/moteur-mitsubishi
1153,,,,Moteur ford ranger. Mazda bt 50,0 DT,0,Ford,Ranger,2007,Diesel,10,Autres,Manuelle,Autre,2.5,,Turbo ou normal pompe cable ou électrique,https://www.tayara.tn/listings/voitures-9/8733002e-cb2f-42c9-8dd2-4e49d6572d6f/moteur-ford-ranger-mazda-bt-50
1154,,,,,,,,,,,,,,,,,,https://www.tayara.tn/listings/voitures-9/44369285-a089-4d42-b1eb-7778e193e70b/clio
1155,,,,Moteur mazda,0 DT,0,Mazda,E2000,2002,Diesel,8,Autres,Nouveau,Autre,Manuelle,2.2,Mazda e2200,https://www.tayara.tn/listings/voitures-9/29aa1e48-77c5-433a-b900-1393d0615f50/moteur-mazda
1156,,,,bipper,0 DT,124000,Peugeot,Bipper,2011,Diesel,4,Monospace,Avec kilométrage,Bleu,Manuelle,1.3,Je mets peugeot bipper 04 cv mazout 05 places année 2011 roulée seulement 124mkm état d origine toutes options,https://www.tayara.tn/listings/voitures-9/5cd20b1c-d84a-4721-a200-e1a0375b3161/bipper
1157,,,,Moteur mini mini one,0 DT,0,mini,One,0,Essence,0,Autres,Nouveau,Autre,Automatique,<1.0,Mini cooper. (r50'r53),https://www.tayara.tn/listings/voitures-9/86d54a7b-35b1-4bed-8a19-6306c5fca790/moteur-mini-mini-one
1158,,,,Moteur mercedes 5 cylindres,0 DT,0,Mercedes-Benz,220,0,Diesel,1,Autres,Nouveau,Autre,Automatique,2.0,Avec garantie,https://www.tayara.tn/listings/voitures-9/32ad42a2-2989-4786-81f6-df370ba091f4/moteur-mercedes-5-cylindres
1159,,,,Moteur fiât doblo 1.3,0 DT,0,Fiat,Doblo,0,Diesel,6,Autres,Nouveau,Autre,Manuelle,1.3,Doblo 1.3 jtd multijet,https://www.tayara.tn/listings/voitures-9/8bdd7b4f-d31d-49ea-ba50-ec2f27f71598/moteur-fi%C3%A2t-doblo-1-3
1160,,,,Moteur Peugeot 1.4 16v,0 DT,0,Peugeot,206,0,Diesel,0,Autres,Nouveau,Autre,Automatique,1.4,1. 4,https://www.tayara.tn/listings/voitures-9/e44cab85-338f-43a7-b2ca-77d76cf4cc35/moteur-peugeot-1-4-16v
1161,,,,Boîte de vitesses,0 DT,0,Mazda,B 2500,0,Diesel,10,Autres,Nouveau,Autre,Manuelle,2.5,des defirontr boite des vitesses.,https://www.tayara.tn/listings/voitures-9/da6edc04-0f39-41e4-8bc5-c2163e2500a6/bo%C3%AEte-de-vitesses
1162,,,,SangYoung,36 DT,38753,Ssangyong,Actyon,2011,Diesel,7,4 x 4,Nouveau,Gris,Manuelle,3.0,,https://www.tayara.tn/listings/voitures-9/7a5621cf-cf02-4095-b899-da7d91399ef2/sangyoung
1163,,,,A vendre Renault Mascott 2011,23 500 DT,150000,Renault,Mascott,2011,Diesel,10,Pick up,Avec kilométrage,Blanc,Manuelle,2.0,A vendre Renault Mascott 2011 come neve avec frigo 150000klm moteur d'origine 0 masrouf.,https://www.tayara.tn/listings/voitures-9/1ddd3aa3-3320-4b97-89d9-17c7dc274507/a-vendre-renault-mascott-2011
1164,,,,Mégane 3 1er main,0 DT,139000,Renault,Megane,2011,Essence,7,Compacte,Avec kilométrage,Noir,Manuelle,1.4,Mégane coupé,https://www.tayara.tn/listings/voitures-9/602c5a45-ba66-440a-946a-376cc15281f4/m%C3%A9gane-3-1er-main
1165,,,,class A180 CDI AMG,0 DT,140,Mercedes-Benz,Classe A,2014,Diesel,6,1.6,,Manuelle,,,A vendre Mercedes classe A180,https://www.tayara.tn/listings/voitures-9/4cc6ab99-3ba4-4e09-b41b-af8da9149f36/class-a180-cdi-amg
1166,,,,Fiât doblo,17 900 DT,220,Fiat,Doblo,2015,Diesel,5,Utilitaire,Avec kilométrage,Blanc,Manuelle,1.4,Voiture en très bon état,https://www.tayara.tn/listings/voitures-9/72615da5-6a64-419e-b5e8-52a7b0a85598/fi%C3%A2t-doblo
1167,,,,A vendre passat tdi 1.6 modèle 2010 a gafsa,38 000 DT,148000,Volkswagen,Passat,2010,Diesel,5,Berline,Avec kilométrage,Noir,Manuelle,1.6,Passat tdi 1.6 modèle 2010 toute option maoujouda fi gafsa 98588013,https://www.tayara.tn/listings/voitures-9/d8b9bf9b-78b6-45df-a593-f5a0ba04cfc8/a-vendre-passat-tdi-1-6-mod%C3%A8le-2010-a-gafsa
1168,,,,pièces de laguna,1 111 111 DT,2669836,BYD,F1,2665,Diesel,6,Compacte,Nouveau,Argent,Automatique,1.5,a vendre pièces de rechange pour moteur laguna 1.9 diesel,https://www.tayara.tn/listings/voitures-9/a868ec3d-62de-4796-bdda-0ebb6110bb55/pi%C3%A8ces-de-laguna
1169,,,,SsangYong,26 500 DT,200,Ssangyong,Actyon,2013,Diesel,7,4 x 4,Avec kilométrage,Noir,Manuelle,2.0,7 CV diesel moteur mbadel jdyd 2.0 mercedes Tt option Tt en marche très bonne état Année 2013 double pont,https://www.tayara.tn/listings/voitures-9/4bfeee60-4416-4f3e-b054-2f5aaa3729b5/ssangyong-
1170,,,,97647004,0 DT,400,Iveco,Daily,2015,Diesel,10,Autres,Nouveau,Blanc,Manuelle,2.5,karhba ndifa,https://www.tayara.tn/listings/voitures-9/47c0258e-5980-4fb1-b3aa-bce041b2dec5/97647004
1171,,,,golf 4,260 000 000 DT,173000,Volkswagen,Golf 4,2000,Diesel,5,Manuelle,1.4,Vert,,,,https://www.tayara.tn/listings/voitures-9/67147371-49d6-414c-9e10-e896d1068a19/golf-4
1172,,,,206 diesel,10 900 DT,0,Peugeot,206,2007,Diesel,4,Compacte,Avec kilométrage,Gris,Manuelle,1.2,Voiture en très bon état,https://www.tayara.tn/listings/voitures-9/cea785dd-b118-4400-9dd0-fafa20e1973a/206-diesel
1173,,,,Moulin café 380v,700 DT,5,AC,Cobra,2012,Essence,44,Compacte,Avec kilométrage,Argent,Automatique,<1.0,Deux machines moulin café,https://www.tayara.tn/listings/voitures-9/0d36e327-33c5-401e-9201-28afbbe3c5d2/moulin-caf%C3%A9-380v-
1174,,,,Av ou échange Dasia,24 500 DT,122,Dacia,Sandero,2014,Essence,5,Compacte,Avec kilométrage,Bleu,Manuelle,1.2,voiture propre toutes option mtaa ksiba,https://www.tayara.tn/listings/voitures-9/6d7a0f7f-4214-46f7-bd0e-fb61f85687f2/av-ou-%C3%A9change-dasia
1175,,,,Peugeot 106,12 500 DT,0,Peugeot,106,1999,Essence,4,Compacte,Nouveau,Gris,Manuelle,1.2,,https://www.tayara.tn/listings/voitures-9/f09f41d7-c3af-4be8-ae10-03c9a5164219/peugeot-106
1176,,,,mitsubishi sportero,45 DT,186000,Mitsubishi,L200,2013,Diesel,10,Automatique,2.5,Avec kilométrage,,,voiture en trés bonne état,https://www.tayara.tn/listings/voitures-9/9c3c1668-ace6-4aa6-9fc2-51ba0ff4b7fd/mitsubishi-sportero
1177,,,,kia rio coupé,36 000 DT,145000,Kia,Rio,2013,Essence,5,Berline,Avec kilométrage,Rouge,Manuelle,1.2,kia rio coupé,https://www.tayara.tn/listings/voitures-9/3e0a3b87-e7a4-45aa-9ffa-306a20c217ca/kia-rio-coup%C3%A9
1178,,,,belle 206 sedon,13 700 DT,195000,Peugeot,206,2007,Essence,6,Compacte,Avec kilométrage,Gris,Manuelle,1.2,a vendre une belle 206 sedon,https://www.tayara.tn/listings/voitures-9/b24cd00b-58dc-42c8-9dba-f2a1e759982e/belle-206-sedon-
1179,,,,كرهبة للبيع,0 DT,130,Mitsubishi,L200,2016,Essence,35000,Autres,Avec kilométrage,Noir,Manuelle,<1.0,Mitsubishi llbi3 modél 2016 4 porte noir mechya 130.000 essence ndhifa 3alkhr,https://www.tayara.tn/listings/voitures-9/1bf9cb9f-99fe-4827-8430-61f071e5983c/%D9%83%D8%B1%D9%87%D8%A8%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9
1180,,,,207 neuffff 97mklm,30 500 DT,97,Peugeot,207,2012,Essence,5,Compacte,Nouveau,Noir,Manuelle,1.2,État comme dans l'emballage,https://www.tayara.tn/listings/voitures-9/78ddc23b-afee-40d7-9e7f-a4a2cd2f91c2/207-neuffff-97mklm
1181,,,,Cheryl QQ,21 300 DT,27000,Chery,QQ,2017,Essence,4,Pick up,Avec kilométrage,Bleu,Manuelle,<1.0,voiture neef,https://www.tayara.tn/listings/voitures-9/0cba29be-6c94-4ef5-a536-d5b45e8756d4/cheryl-qq
